suburb,state,postcode,details,suburb_hyphen,link
stone well,sa,5352,,stone-well,https://www.realestate.com.au/sa/stone-well-5352/
stonehaven,vic,3218,,stonehaven,https://www.realestate.com.au/vic/stonehaven-3218/
stonehenge,nsw,2370,,stonehenge,https://www.realestate.com.au/nsw/stonehenge-2370/
stonehenge,qld,4357,toowoomba regional council,stonehenge,https://www.realestate.com.au/qld/stonehenge-4357/
stonehenge,qld,4730,barcoo shire council,stonehenge,https://www.realestate.com.au/qld/stonehenge-4730/
stonehenge,tas,7120,,stonehenge,https://www.realestate.com.au/tas/stonehenge-7120/
stonelands,qld,4612,,stonelands,https://www.realestate.com.au/qld/stonelands-4612/
stoneleigh,vic,3373,,stoneleigh,https://www.realestate.com.au/vic/stoneleigh-3373/
stoneleigh,qld,4356,,stoneleigh,https://www.realestate.com.au/qld/stoneleigh-4356/
stonequarry,nsw,2580,,stonequarry,https://www.realestate.com.au/nsw/stonequarry-2580/
stones corner,qld,4120,,stones-corner,https://www.realestate.com.au/qld/stones-corner-4120/
stoneville,wa,6081,,stoneville,https://www.realestate.com.au/wa/stoneville-6081/
stonor,tas,7119,,stonor,https://www.realestate.com.au/tas/stonor-7119/
stony creek,nsw,2550,bega valley shire council,stony-creek,https://www.realestate.com.au/nsw/stony-creek-2550/
stony creek,nsw,2850,mid-western regional council,stony-creek,https://www.realestate.com.au/nsw/stony-creek-2850/
stony creek,vic,3371,central goldfields,stony-creek,https://www.realestate.com.au/vic/stony-creek-3371/
stony creek,vic,3957,south gippsland shire,stony-creek,https://www.realestate.com.au/vic/stony-creek-3957/
stony creek,qld,4514,,stony-creek,https://www.realestate.com.au/qld/stony-creek-4514/
stony crossing,nsw,2734,,stony-crossing,https://www.realestate.com.au/nsw/stony-crossing-2734/
stony head,tas,7252,,stony-head,https://www.realestate.com.au/tas/stony-head-7252/
stony rise,tas,7310,,stony-rise,https://www.realestate.com.au/tas/stony-rise-7310/
stonyfell,sa,5066,,stonyfell,https://www.realestate.com.au/sa/stonyfell-5066/
stonyford,vic,3260,,stonyford,https://www.realestate.com.au/vic/stonyford-3260/
stoodley,tas,7306,,stoodley,https://www.realestate.com.au/tas/stoodley-7306/
storm king,qld,4380,,storm-king,https://www.realestate.com.au/qld/storm-king-4380/
stormlea,tas,7184,,stormlea,https://www.realestate.com.au/tas/stormlea-7184/
storys creek,tas,7213,,storys-creek,https://www.realestate.com.au/tas/storys-creek-7213/
stoters hill,qld,4860,,stoters-hill,https://www.realestate.com.au/qld/stoters-hill-4860/
stotts creek,nsw,2487,,stotts-creek,https://www.realestate.com.au/nsw/stotts-creek-2487/
stove hill,wa,6714,,stove-hill,https://www.realestate.com.au/wa/stove-hill-6714/
stow,sa,5461,,stow,https://www.realestate.com.au/sa/stow-5461/
stowport,tas,7321,,stowport,https://www.realestate.com.au/tas/stowport-7321/
upper stowport,tas,7321,,upper-stowport,https://www.realestate.com.au/tas/upper-stowport-7321/
west stowe,qld,4680,,west-stowe,https://www.realestate.com.au/qld/west-stowe-4680/
stradbroke,vic,3851,,stradbroke,https://www.realestate.com.au/vic/stradbroke-3851/
stradbroke park,vic,3103,care po,stradbroke-park,https://www.realestate.com.au/vic/stradbroke-park-3103/
strahan,tas,7468,,strahan,https://www.realestate.com.au/tas/strahan-7468/
strangways,vic,3461,,strangways,https://www.realestate.com.au/vic/strangways-3461/
straten,vic,3533,,straten,https://www.realestate.com.au/vic/straten-3533/
stratford,nsw,2422,,stratford,https://www.realestate.com.au/nsw/stratford-2422/
stratford,vic,3862,,stratford,https://www.realestate.com.au/vic/stratford-3862/
stratford,qld,4870,,stratford,https://www.realestate.com.au/qld/stratford-4870/
strath creek,vic,3658,,strath-creek,https://www.realestate.com.au/vic/strath-creek-3658/
strathalbyn,sa,5255,,strathalbyn,https://www.realestate.com.au/sa/strathalbyn-5255/
strathalbyn,wa,6530,,strathalbyn,https://www.realestate.com.au/wa/strathalbyn-6530/
strathallan,vic,3622,,strathallan,https://www.realestate.com.au/vic/strathallan-3622/
stratham,wa,6237,,stratham,https://www.realestate.com.au/wa/stratham-6237/
strathblane,tas,7109,,strathblane,https://www.realestate.com.au/tas/strathblane-7109/
strathbogie,vic,3666,,strathbogie,https://www.realestate.com.au/vic/strathbogie-3666/
strathcedar,nsw,2429,,strathcedar,https://www.realestate.com.au/nsw/strathcedar-2429/
strathdale,vic,3550,,strathdale,https://www.realestate.com.au/vic/strathdale-3550/
strathdickie,qld,4800,,strathdickie,https://www.realestate.com.au/qld/strathdickie-4800/
strathdownie,vic,3312,,strathdownie,https://www.realestate.com.au/vic/strathdownie-3312/
stratheden,nsw,2470,,stratheden,https://www.realestate.com.au/nsw/stratheden-2470/
stratherne,wa,6309,,stratherne,https://www.realestate.com.au/wa/stratherne-6309/
strathewen,vic,3099,,strathewen,https://www.realestate.com.au/vic/strathewen-3099/
strathfield,nsw,2135,,strathfield,https://www.realestate.com.au/nsw/strathfield-2135/
strathfield,qld,4742,,strathfield,https://www.realestate.com.au/qld/strathfield-4742/
strathfield south,nsw,2136,,strathfield-south,https://www.realestate.com.au/nsw/strathfield-south-2136/
strathfieldsaye,vic,3551,,strathfieldsaye,https://www.realestate.com.au/vic/strathfieldsaye-3551/
strathgordon,tas,7139,,strathgordon,https://www.realestate.com.au/tas/strathgordon-7139/
strathkellar,vic,3301,,strathkellar,https://www.realestate.com.au/vic/strathkellar-3301/
strathlea,vic,3364,,strathlea,https://www.realestate.com.au/vic/strathlea-3364/
strathmerton,vic,3641,,strathmerton,https://www.realestate.com.au/vic/strathmerton-3641/
strathmore,vic,3041,,strathmore,https://www.realestate.com.au/vic/strathmore-3041/
strathmore,qld,4871,,strathmore,https://www.realestate.com.au/qld/strathmore-4871/
strathmore heights,vic,3041,,strathmore-heights,https://www.realestate.com.au/vic/strathmore-heights-3041/
strathnairn,act,2615,,strathnairn,https://www.realestate.com.au/act/strathnairn-2615/
strathpine,qld,4500,,strathpine,https://www.realestate.com.au/qld/strathpine-4500/
strathpine centre,qld,4500,po boxes,strathpine-centre,https://www.realestate.com.au/qld/strathpine-centre-4500/
strathtulloh,vic,3338,,strathtulloh,https://www.realestate.com.au/vic/strathtulloh-3338/
stratton,wa,6056,,stratton,https://www.realestate.com.au/wa/stratton-6056/
streaky bay,sa,5680,,streaky-bay,https://www.realestate.com.au/sa/streaky-bay-5680/
stream hill,nsw,2526,,stream-hill,https://www.realestate.com.au/nsw/stream-hill-2526/
streatham,vic,3351,,streatham,https://www.realestate.com.au/vic/streatham-3351/
strelley,wa,6721,,strelley,https://www.realestate.com.au/wa/strelley-6721/
stretton,qld,4116,,stretton,https://www.realestate.com.au/qld/stretton-4116/
strickland,tas,7140,,strickland,https://www.realestate.com.au/tas/strickland-7140/
stromlo,act,2611,,stromlo,https://www.realestate.com.au/act/stromlo-2611/
stroud,nsw,2425,,stroud,https://www.realestate.com.au/nsw/stroud-2425/
stroud hill,nsw,2420,,stroud-hill,https://www.realestate.com.au/nsw/stroud-hill-2420/
stroud road,nsw,2415,,stroud-road,https://www.realestate.com.au/nsw/stroud-road-2415/
struan,sa,5271,,struan,https://www.realestate.com.au/sa/struan-5271/
struck oil,qld,4714,,struck-oil,https://www.realestate.com.au/qld/struck-oil-4714/
strzelecki,vic,3950,,strzelecki,https://www.realestate.com.au/vic/strzelecki-3950/
strzelecki,tas,7255,,strzelecki,https://www.realestate.com.au/tas/strzelecki-7255/
strzelecki desert,sa,5731,,strzelecki-desert,https://www.realestate.com.au/sa/strzelecki-desert-5731/
stuart,nt,0870,,stuart,https://www.realestate.com.au/nt/stuart-0870/
stuart,qld,4811,,stuart,https://www.realestate.com.au/qld/stuart-4811/
stuart,sa,5320,,stuart,https://www.realestate.com.au/sa/stuart-5320/
stuart mill,vic,3477,,stuart-mill,https://www.realestate.com.au/vic/stuart-mill-3477/
stuart park,nt,0820,,stuart-park,https://www.realestate.com.au/nt/stuart-park-0820/
stuart town,nsw,2820,,stuart-town,https://www.realestate.com.au/nsw/stuart-town-2820/
stuarts creek,sa,5720,,stuarts-creek,https://www.realestate.com.au/sa/stuarts-creek-5720/
whyalla stuart,sa,5608,,whyalla-stuart,https://www.realestate.com.au/sa/whyalla-stuart-5608/
stubbo,nsw,2852,,stubbo,https://www.realestate.com.au/nsw/stubbo-2852/
stud park,nsw,2710,,stud-park,https://www.realestate.com.au/nsw/stud-park-2710/
studfield,vic,3152,,studfield,https://www.realestate.com.au/vic/studfield-3152/
stun'sail boom,sa,5223,,stun'sail-boom,https://www.realestate.com.au/sa/stun'sail-boom-5223/
sturt,qld,4829,,sturt,https://www.realestate.com.au/qld/sturt-4829/
sturt,sa,5047,,sturt,https://www.realestate.com.au/sa/sturt-5047/
sturt creek,wa,6770,,sturt-creek,https://www.realestate.com.au/wa/sturt-creek-6770/
sturt plateau,nt,0852,,sturt-plateau,https://www.realestate.com.au/nt/sturt-plateau-0852/
sturt vale,sa,5417,,sturt-vale,https://www.realestate.com.au/sa/sturt-vale-5417/
upper sturt,sa,5156,,upper-sturt,https://www.realestate.com.au/sa/upper-sturt-5156/
styx,tas,7140,,styx,https://www.realestate.com.au/tas/styx-7140/
subiaco,wa,6008,,subiaco,https://www.realestate.com.au/wa/subiaco-6008/
subiaco east,wa,6008,,subiaco-east,https://www.realestate.com.au/wa/subiaco-east-6008/
success,wa,6164,,success,https://www.realestate.com.au/wa/success-6164/
suffolk park,nsw,2481,,suffolk-park,https://www.realestate.com.au/nsw/suffolk-park-2481/
sugarloaf,nsw,2420,,sugarloaf,https://www.realestate.com.au/nsw/sugarloaf-2420/
sugarloaf,vic,3234,,sugarloaf,https://www.realestate.com.au/vic/sugarloaf-3234/
sugarloaf,qld,4380,southern downs regional council,sugarloaf,https://www.realestate.com.au/qld/sugarloaf-4380/
sugarloaf,qld,4800,whitsunday regional council,sugarloaf,https://www.realestate.com.au/qld/sugarloaf-4800/
sugarloaf creek,vic,3658,,sugarloaf-creek,https://www.realestate.com.au/vic/sugarloaf-creek-3658/
suggan buggan,vic,3885,,suggan-buggan,https://www.realestate.com.au/vic/suggan-buggan-3885/
sujeewong,qld,4413,,sujeewong,https://www.realestate.com.au/qld/sujeewong-4413/
sulky,vic,3352,,sulky,https://www.realestate.com.au/vic/sulky-3352/
sulphur creek,tas,7316,,sulphur-creek,https://www.realestate.com.au/tas/sulphur-creek-7316/
sultana point,sa,5583,,sultana-point,https://www.realestate.com.au/sa/sultana-point-5583/
summer hill,nsw,2130,inner west council,summer-hill,https://www.realestate.com.au/nsw/summer-hill-2130/
summer hill,nsw,2421,dungog shire council,summer-hill,https://www.realestate.com.au/nsw/summer-hill-2421/
summer hill creek,nsw,2800,,summer-hill-creek,https://www.realestate.com.au/nsw/summer-hill-creek-2800/
summerhill,tas,7250,,summerhill,https://www.realestate.com.au/tas/summerhill-7250/
summerholm,qld,4341,,summerholm,https://www.realestate.com.au/qld/summerholm-4341/
summerland point,nsw,2259,,summerland-point,https://www.realestate.com.au/nsw/summerland-point-2259/
summerlands,vic,3922,,summerlands,https://www.realestate.com.au/vic/summerlands-3922/
summertown,sa,5141,,summertown,https://www.realestate.com.au/sa/summertown-5141/
sumner,vic,3057,,sumner,https://www.realestate.com.au/vic/sumner-3057/
sumner,qld,4074,,sumner,https://www.realestate.com.au/qld/sumner-4074/
sumner park bc,qld,4074,,sumner-park-bc,https://www.realestate.com.au/qld/sumner-park-bc-4074/
sun valley,nsw,2777,,sun-valley,https://www.realestate.com.au/nsw/sun-valley-2777/
sun valley,qld,4680,,sun-valley,https://www.realestate.com.au/qld/sun-valley-4680/
sunbury,vic,3429,,sunbury,https://www.realestate.com.au/vic/sunbury-3429/
sunday creek,vic,3658,,sunday-creek,https://www.realestate.com.au/vic/sunday-creek-3658/
sunderland bay,vic,3922,,sunderland-bay,https://www.realestate.com.au/vic/sunderland-bay-3922/
sundown,qld,4382,southern downs regional council,sundown,https://www.realestate.com.au/qld/sundown-4382/
sundown,qld,4860,cassowary coast regional council,sundown,https://www.realestate.com.au/qld/sundown-4860/
sunlands,sa,5322,,sunlands,https://www.realestate.com.au/sa/sunlands-5322/
sunny corner,nsw,2795,,sunny-corner,https://www.realestate.com.au/nsw/sunny-corner-2795/
sunnybank,qld,4109,,sunnybank,https://www.realestate.com.au/qld/sunnybank-4109/
sunnybank hills,qld,4109,,sunnybank-hills,https://www.realestate.com.au/qld/sunnybank-hills-4109/
sunnybank south,qld,4109,po boxes,sunnybank-south,https://www.realestate.com.au/qld/sunnybank-south-4109/
sunnybrae,sa,5422,,sunnybrae,https://www.realestate.com.au/sa/sunnybrae-5422/
sunnycliffs,vic,3496,,sunnycliffs,https://www.realestate.com.au/vic/sunnycliffs-3496/
sunnydale,sa,5353,,sunnydale,https://www.realestate.com.au/sa/sunnydale-5353/
sunnyside,qld,4737,,sunnyside,https://www.realestate.com.au/qld/sunnyside-4737/
sunnyside,sa,5253,,sunnyside,https://www.realestate.com.au/sa/sunnyside-5253/
sunnyside,wa,6256,,sunnyside,https://www.realestate.com.au/wa/sunnyside-6256/
sunnyside,tas,7305,,sunnyside,https://www.realestate.com.au/tas/sunnyside-7305/
sunnyvale,sa,5552,,sunnyvale,https://www.realestate.com.au/sa/sunnyvale-5552/
sunrise beach,qld,4567,,sunrise-beach,https://www.realestate.com.au/qld/sunrise-beach-4567/
sunset,qld,4825,,sunset,https://www.realestate.com.au/qld/sunset-4825/
sunset beach,wa,6530,,sunset-beach,https://www.realestate.com.au/wa/sunset-beach-6530/
sunset strip,nsw,2879,,sunset-strip,https://www.realestate.com.au/nsw/sunset-strip-2879/
sunset strip,vic,3922,,sunset-strip,https://www.realestate.com.au/vic/sunset-strip-3922/
sunshine,nsw,2264,,sunshine,https://www.realestate.com.au/nsw/sunshine-2264/
sunshine,vic,3020,,sunshine,https://www.realestate.com.au/vic/sunshine-3020/
sunshine acres,qld,4655,,sunshine-acres,https://www.realestate.com.au/qld/sunshine-acres-4655/
sunshine bay,nsw,2536,,sunshine-bay,https://www.realestate.com.au/nsw/sunshine-bay-2536/
sunshine beach,qld,4567,,sunshine-beach,https://www.realestate.com.au/qld/sunshine-beach-4567/
sunshine coast mc,qld,4560,po boxes & locked bags,sunshine-coast-mc,https://www.realestate.com.au/qld/sunshine-coast-mc-4560/
sunshine north,vic,3020,,sunshine-north,https://www.realestate.com.au/vic/sunshine-north-3020/
sunshine plaza,qld,4558,po boxes,sunshine-plaza,https://www.realestate.com.au/qld/sunshine-plaza-4558/
sunshine west,vic,3020,,sunshine-west,https://www.realestate.com.au/vic/sunshine-west-3020/
suntop,nsw,2820,,suntop,https://www.realestate.com.au/nsw/suntop-2820/
surat,qld,4417,,surat,https://www.realestate.com.au/qld/surat-4417/
surf beach,nsw,2536,,surf-beach,https://www.realestate.com.au/nsw/surf-beach-2536/
surf beach,vic,3922,,surf-beach,https://www.realestate.com.au/vic/surf-beach-3922/
surfside,nsw,2536,,surfside,https://www.realestate.com.au/nsw/surfside-2536/
surges bay,tas,7116,,surges-bay,https://www.realestate.com.au/tas/surges-bay-7116/
surprise bay,tas,7256,king island,surprise-bay,https://www.realestate.com.au/tas/surprise-bay-7256/
surrey downs,sa,5126,,surrey-downs,https://www.realestate.com.au/sa/surrey-downs-5126/
surrey hills,vic,3127,,surrey-hills,https://www.realestate.com.au/vic/surrey-hills-3127/
surrey hills south,vic,3125,,surrey-hills-south,https://www.realestate.com.au/vic/surrey-hills-south-3125/
surry hills,nsw,2010,,surry-hills,https://www.realestate.com.au/nsw/surry-hills-2010/
surveyors bay,tas,7116,,surveyors-bay,https://www.realestate.com.au/tas/surveyors-bay-7116/
susan river,qld,4655,,susan-river,https://www.realestate.com.au/qld/susan-river-4655/
sussex inlet,nsw,2540,,sussex-inlet,https://www.realestate.com.au/nsw/sussex-inlet-2540/
sutherland,nsw,2232,,sutherland,https://www.realestate.com.au/nsw/sutherland-2232/
sutherland,vic,3477,,sutherland,https://www.realestate.com.au/vic/sutherland-3477/
sutherlands,sa,5374,,sutherlands,https://www.realestate.com.au/sa/sutherlands-5374/
sutherlands creek,vic,3331,,sutherlands-creek,https://www.realestate.com.au/vic/sutherlands-creek-3331/
sutton,nsw,2620,,sutton,https://www.realestate.com.au/nsw/sutton-2620/
sutton,vic,3530,,sutton,https://www.realestate.com.au/vic/sutton-3530/
suttontown,sa,5291,,suttontown,https://www.realestate.com.au/sa/suttontown-5291/
suttor,qld,4743,,suttor,https://www.realestate.com.au/qld/suttor-4743/
svensson heights,qld,4670,,svensson-heights,https://www.realestate.com.au/qld/svensson-heights-4670/
swan bay,nsw,2324,port stephens council,swan-bay,https://www.realestate.com.au/nsw/swan-bay-2324/
swan bay,nsw,2471,richmond valley council,swan-bay,https://www.realestate.com.au/nsw/swan-bay-2471/
swan bay,vic,3225,,swan-bay,https://www.realestate.com.au/vic/swan-bay-3225/
swan bay,tas,7252,,swan-bay,https://www.realestate.com.au/tas/swan-bay-7252/
swan creek,nsw,2462,,swan-creek,https://www.realestate.com.au/nsw/swan-creek-2462/
swan creek,qld,4370,,swan-creek,https://www.realestate.com.au/qld/swan-creek-4370/
swan hill,vic,3585,,swan-hill,https://www.realestate.com.au/vic/swan-hill-3585/
swan hill west,vic,3585,,swan-hill-west,https://www.realestate.com.au/vic/swan-hill-west-3585/
swan marsh,vic,3249,,swan-marsh,https://www.realestate.com.au/vic/swan-marsh-3249/
